Indicator No.,Grading,Domain,Country,Score,Region,Layer
13,1,Foreign Policy,Armenia,1,Europe,exposure
13,1,Foreign Policy,Australia,4,Oceania,exposure
13,1,Foreign Policy,Bolívia,4,South America,exposure
13,1,Foreign Policy,Bosnia and Herzegovina,1,Europe,exposure
13,1,Foreign Policy,Brazil,4,South America,exposure
13,1,Foreign Policy,Cambodia,4,East & Southeast Asia,exposure
13,1,Foreign Policy,Canada,3,North America,exposure
13,1,Foreign Policy,Chile,4,South America,exposure
13,1,Foreign Policy,Colombia,1,South America,exposure
13,1,Foreign Policy,Czech Republic,4,Europe,exposure
13,1,Foreign Policy,Egypt,4,North Africa & West Asia,exposure
13,1,Foreign Policy,Estonia,4,Europe,exposure
13,1,Foreign Policy,Ethiopia,0,Sub-Saharan Africa,exposure
13,1,Foreign Policy,Georgia,4,Europe,exposure
13,1,Foreign Policy,Germany,4,Europe,exposure
13,1,Foreign Policy,Indonesia,4,East & Southeast Asia,exposure
13,1,Foreign Policy,Japan,4,East & Southeast Asia,exposure
13,1,Foreign Policy,Jordan,2,North Africa & West Asia,exposure
13,1,Foreign Policy,Kazakhstan,3,Central Asia,exposure
13,1,Foreign Policy,Kenya,3,Sub-Saharan Africa,exposure
13,1,Foreign Policy,Kyrgyzstan,4,Central Asia,exposure
13,1,Foreign Policy,Latvia,2,Europe,exposure
13,1,Foreign Policy,Lebanon,2,North Africa & West Asia,exposure
13,1,Foreign Policy,Malaysia,4,East & Southeast Asia,exposure
13,1,Foreign Policy,Mexico,3,Central America & Caribbean,exposure
13,1,Foreign Policy,Montenegro,1,Europe,exposure
13,1,Foreign Policy,New Zealand,4,Oceania,exposure
13,1,Foreign Policy,Paraguay,0,South America,exposure
13,1,Foreign Policy,Peru,4,South America,exposure
13,1,Foreign Policy,Philippines,4,East & Southeast Asia,exposure
13,1,Foreign Policy,Poland,3,Europe,exposure
13,1,Foreign Policy,Serbia,4,Europe,exposure
13,1,Foreign Policy,Singapore,4,East & Southeast Asia,exposure
13,1,Foreign Policy,South Korea,4,East & Southeast Asia,exposure
13,1,Foreign Policy,Taiwan,4,East & Southeast Asia,exposure
13,1,Foreign Policy,Tajikistan,1,Central Asia,exposure
13,1,Foreign Policy,Thailand,4,East & Southeast Asia,exposure
13,1,Foreign Policy,Turkey,4,North Africa & West Asia,exposure
13,1,Foreign Policy,United Kingdom,4,Europe,exposure
13,1,Foreign Policy,United States,4,North America,exposure
13,1,Foreign Policy,Uruguay,4,South America,exposure
13,1,Foreign Policy,Uzbekistan,3,Central Asia,exposure
13,1,Foreign Policy,Venezuela,4,South America,exposure
13,1,Foreign Policy,Vietnam,4,East & Southeast Asia,exposure
14,1,Foreign Policy,Albania,1,Europe,pressure
14,1,Foreign Policy,Argentina,1,South America,pressure
14,1,Foreign Policy,Armenia,1,Europe,pressure
14,1,Foreign Policy,Australia,3,Oceania,pressure
14,1,Foreign Policy,Bolívia,1,South America,pressure
14,1,Foreign Policy,Bosnia and Herzegovina,0,Europe,pressure
14,1,Foreign Policy,Brazil,1,South America,pressure
14,1,Foreign Policy,Cambodia,4,East & Southeast Asia,pressure
14,1,Foreign Policy,Canada,0,North America,pressure
14,1,Foreign Policy,Chile,2,South America,pressure
14,1,Foreign Policy,Colombia,0,South America,pressure
14,1,Foreign Policy,Czech Republic,0,Europe,pressure
14,1,Foreign Policy,Egypt,0,North Africa & West Asia,pressure
14,1,Foreign Policy,Estonia,,Europe,pressure
14,1,Foreign Policy,Ethiopia,3,Sub-Saharan Africa,pressure
14,1,Foreign Policy,Georgia,0,Europe,pressure
14,1,Foreign Policy,Germany,0,Europe,pressure
14,1,Foreign Policy,Indonesia,2,East & Southeast Asia,pressure
14,1,Foreign Policy,Japan,,East & Southeast Asia,pressure
14,1,Foreign Policy,Jordan,0,North Africa & West Asia,pressure
14,1,Foreign Policy,Kazakhstan,0,Central Asia,pressure
14,1,Foreign Policy,Kenya,3,Sub-Saharan Africa,pressure
14,1,Foreign Policy,Kyrgyzstan,4,Central Asia,pressure
14,1,Foreign Policy,Latvia,0,Europe,pressure
14,1,Foreign Policy,Lebanon,3,North Africa & West Asia,pressure
14,1,Foreign Policy,Malaysia,2,East & Southeast Asia,pressure
14,1,Foreign Policy,Mexico,3,Central America & Caribbean,pressure
14,1,Foreign Policy,Montenegro,0,Europe,pressure
14,1,Foreign Policy,New Zealand,3,Oceania,pressure
14,1,Foreign Policy,Paraguay,0,South America,pressure
14,1,Foreign Policy,Peru,4,South America,pressure
14,1,Foreign Policy,Philippines,4,East & Southeast Asia,pressure
14,1,Foreign Policy,Poland,0,Europe,pressure
14,1,Foreign Policy,Serbia,0,Europe,pressure
14,1,Foreign Policy,Singapore,4,East & Southeast Asia,pressure
14,1,Foreign Policy,South Korea,0,East & Southeast Asia,pressure
14,1,Foreign Policy,Taiwan,0,East & Southeast Asia,pressure
14,1,Foreign Policy,Tajikistan,1,Central Asia,pressure
14,1,Foreign Policy,Thailand,4,East & Southeast Asia,pressure
14,1,Foreign Policy,Turkey,2,North Africa & West Asia,pressure
14,1,Foreign Policy,United Kingdom,0,Europe,pressure
14,1,Foreign Policy,United States,0,North America,pressure
14,1,Foreign Policy,Uruguay,3,South America,pressure
14,1,Foreign Policy,Uzbekistan,0,Central Asia,pressure
14,1,Foreign Policy,Venezuela,4,South America,pressure
14,1,Foreign Policy,Vietnam,3,East & Southeast Asia,pressure
15,1,Foreign Policy,Albania,0,Europe,pressure
15,1,Foreign Policy,Argentina,0,South America,pressure
15,1,Foreign Policy,Armenia,0,Europe,pressure
15,1,Foreign Policy,Australia,1,Oceania,pressure
15,1,Foreign Policy,Bolívia,3,South America,pressure
15,1,Foreign Policy,Bosnia and Herzegovina,0,Europe,pressure
15,1,Foreign Policy,Brazil,3,South America,pressure
15,1,Foreign Policy,Cambodia,3,East & Southeast Asia,pressure
15,1,Foreign Policy,Canada,0,North America,pressure
15,1,Foreign Policy,Chile,2,South America,pressure
15,1,Foreign Policy,Colombia,0,South America,pressure
15,1,Foreign Policy,Czech Republic,3,Europe,pressure
15,1,Foreign Policy,Egypt,0,North Africa & West Asia,pressure
15,1,Foreign Policy,Estonia,3,Europe,pressure
15,1,Foreign Policy,Ethiopia,0,Sub-Saharan Africa,pressure
15,1,Foreign Policy,Georgia,0,Europe,pressure
15,1,Foreign Policy,Germany,3,Europe,pressure
15,1,Foreign Policy,Indonesia,0,East & Southeast Asia,pressure
15,1,Foreign Policy,Japan,,East & Southeast Asia,pressure
15,1,Foreign Policy,Jordan,0,North Africa & West Asia,pressure
15,1,Foreign Policy,Kazakhstan,0,Central Asia,pressure
15,1,Foreign Policy,Kenya,0,Sub-Saharan Africa,pressure
15,1,Foreign Policy,Kyrgyzstan,0,Central Asia,pressure
15,1,Foreign Policy,Latvia,0,Europe,pressure
15,1,Foreign Policy,Lebanon,0,North Africa & West Asia,pressure
15,1,Foreign Policy,Malaysia,2,East & Southeast Asia,pressure
15,1,Foreign Policy,Mexico,3,Central America & Caribbean,pressure
15,1,Foreign Policy,Montenegro,0,Europe,pressure
15,1,Foreign Policy,New Zealand,0,Oceania,pressure
15,1,Foreign Policy,Paraguay,0,South America,pressure
15,1,Foreign Policy,Peru,4,South America,pressure
15,1,Foreign Policy,Philippines,3,East & Southeast Asia,pressure
15,1,Foreign Policy,Poland,0,Europe,pressure
15,1,Foreign Policy,Serbia,0,Europe,pressure
15,1,Foreign Policy,Singapore,3,East & Southeast Asia,pressure
15,1,Foreign Policy,South Korea,3,East & Southeast Asia,pressure
15,1,Foreign Policy,Taiwan,1,East & Southeast Asia,pressure
15,1,Foreign Policy,Tajikistan,0,Central Asia,pressure
15,1,Foreign Policy,Thailand,1,East & Southeast Asia,pressure
15,1,Foreign Policy,Turkey,3,North Africa & West Asia,pressure
15,1,Foreign Policy,United Kingdom,3,Europe,pressure
15,1,Foreign Policy,United States,4,North America,pressure
15,1,Foreign Policy,Uruguay,3,South America,pressure
15,1,Foreign Policy,Uzbekistan,0,Central Asia,pressure
15,1,Foreign Policy,Venezuela,0,South America,pressure
15,1,Foreign Policy,Vietnam,4,East & Southeast Asia,pressure
16,0,Foreign Policy,Albania,0,Europe,pressure
16,0,Foreign Policy,Argentina,0,South America,pressure
16,0,Foreign Policy,Armenia,0,Europe,pressure
16,0,Foreign Policy,Australia,4,Oceania,pressure
16,0,Foreign Policy,Bolívia,4,South America,pressure
16,0,Foreign Policy,Bosnia and Herzegovina,0,Europe,pressure
16,0,Foreign Policy,Brazil,0,South America,pressure
16,0,Foreign Policy,Cambodia,0,East & Southeast Asia,pressure
16,0,Foreign Policy,Canada,4,North America,pressure
16,0,Foreign Policy,Chile,0,South America,pressure
16,0,Foreign Policy,Colombia,0,South America,pressure
16,0,Foreign Policy,Czech Republic,0,Europe,pressure
16,0,Foreign Policy,Egypt,0,North Africa & West Asia,pressure
16,0,Foreign Policy,Estonia,0,Europe,pressure
16,0,Foreign Policy,Ethiopia,0,Sub-Saharan Africa,pressure
16,0,Foreign Policy,Georgia,0,Europe,pressure
16,0,Foreign Policy,Germany,0,Europe,pressure
16,0,Foreign Policy,Indonesia,0,East & Southeast Asia,pressure
16,0,Foreign Policy,Japan,4,East & Southeast Asia,pressure
16,0,Foreign Policy,Jordan,0,North Africa & West Asia,pressure
16,0,Foreign Policy,Kazakhstan,4,Central Asia,pressure
16,0,Foreign Policy,Kenya,0,Sub-Saharan Africa,pressure
16,0,Foreign Policy,Kyrgyzstan,4,Central Asia,pressure
16,0,Foreign Policy,Latvia,0,Europe,pressure
16,0,Foreign Policy,Lebanon,0,North Africa & West Asia,pressure
16,0,Foreign Policy,Malaysia,0,East & Southeast Asia,pressure
16,0,Foreign Policy,Mexico,0,Central America & Caribbean,pressure
16,0,Foreign Policy,Montenegro,0,Europe,pressure
16,0,Foreign Policy,New Zealand,0,Oceania,pressure
16,0,Foreign Policy,Paraguay,,South America,pressure
16,0,Foreign Policy,Peru,0,South America,pressure
16,0,Foreign Policy,Philippines,0,East & Southeast Asia,pressure
16,0,Foreign Policy,Poland,0,Europe,pressure
16,0,Foreign Policy,Serbia,0,Europe,pressure
16,0,Foreign Policy,Singapore,0,East & Southeast Asia,pressure
16,0,Foreign Policy,South Korea,4,East & Southeast Asia,pressure
16,0,Foreign Policy,Taiwan,4,East & Southeast Asia,pressure
16,0,Foreign Policy,Tajikistan,4,Central Asia,pressure
16,0,Foreign Policy,Thailand,0,East & Southeast Asia,pressure
16,0,Foreign Policy,Turkey,4,North Africa & West Asia,pressure
16,0,Foreign Policy,United Kingdom,4,Europe,pressure
16,0,Foreign Policy,United States,4,North America,pressure
16,0,Foreign Policy,Uruguay,0,South America,pressure
16,0,Foreign Policy,Uzbekistan,4,Central Asia,pressure
16,0,Foreign Policy,Venezuela,0,South America,pressure
16,0,Foreign Policy,Vietnam,0,East & Southeast Asia,pressure
17,0,Foreign Policy,Albania,0,Europe,effect
17,0,Foreign Policy,Argentina,0,South America,effect
17,0,Foreign Policy,Armenia,4,Europe,effect
17,0,Foreign Policy,Australia,0,Oceania,effect
17,0,Foreign Policy,Bolívia,0,South America,effect
17,0,Foreign Policy,Bosnia and Herzegovina,0,Europe,effect
17,0,Foreign Policy,Brazil,0,South America,effect
17,0,Foreign Policy,Cambodia,,East & Southeast Asia,effect
17,0,Foreign Policy,Canada,0,North America,effect
17,0,Foreign Policy,Chile,0,South America,effect
17,0,Foreign Policy,Colombia,0,South America,effect
17,0,Foreign Policy,Czech Republic,0,Europe,effect
17,0,Foreign Policy,Egypt,0,North Africa & West Asia,effect
17,0,Foreign Policy,Estonia,0,Europe,effect
17,0,Foreign Policy,Ethiopia,0,Sub-Saharan Africa,effect
17,0,Foreign Policy,Georgia,4,Europe,effect
17,0,Foreign Policy,Germany,0,Europe,effect
17,0,Foreign Policy,Indonesia,4,East & Southeast Asia,effect
17,0,Foreign Policy,Japan,0,East & Southeast Asia,effect
17,0,Foreign Policy,Jordan,0,North Africa & West Asia,effect
17,0,Foreign Policy,Kazakhstan,4,Central Asia,effect
17,0,Foreign Policy,Kenya,0,Sub-Saharan Africa,effect
17,0,Foreign Policy,Kyrgyzstan,0,Central Asia,effect
17,0,Foreign Policy,Latvia,0,Europe,effect
17,0,Foreign Policy,Lebanon,0,North Africa & West Asia,effect
17,0,Foreign Policy,Malaysia,0,East & Southeast Asia,effect
17,0,Foreign Policy,Mexico,4,Central America & Caribbean,effect
17,0,Foreign Policy,Montenegro,0,Europe,effect
17,0,Foreign Policy,New Zealand,0,Oceania,effect
17,0,Foreign Policy,Paraguay,0,South America,effect
17,0,Foreign Policy,Peru,0,South America,effect
17,0,Foreign Policy,Philippines,0,East & Southeast Asia,effect
17,0,Foreign Policy,Poland,0,Europe,effect
17,0,Foreign Policy,Serbia,0,Europe,effect
17,0,Foreign Policy,Singapore,0,East & Southeast Asia,effect
17,0,Foreign Policy,South Korea,0,East & Southeast Asia,effect
17,0,Foreign Policy,Taiwan,,East & Southeast Asia,effect
17,0,Foreign Policy,Tajikistan,4,Central Asia,effect
17,0,Foreign Policy,Thailand,0,East & Southeast Asia,effect
17,0,Foreign Policy,Turkey,0,North Africa & West Asia,effect
17,0,Foreign Policy,United Kingdom,0,Europe,effect
17,0,Foreign Policy,United States,0,North America,effect
17,0,Foreign Policy,Uruguay,4,South America,effect
17,0,Foreign Policy,Uzbekistan,0,Central Asia,effect
17,0,Foreign Policy,Venezuela,0,South America,effect
17,0,Foreign Policy,Vietnam,,East & Southeast Asia,effect
18,1,Foreign Policy,Albania,0,Europe,effect
18,1,Foreign Policy,Argentina,0,South America,effect
18,1,Foreign Policy,Armenia,0,Europe,effect
18,1,Foreign Policy,Australia,0,Oceania,effect
18,1,Foreign Policy,Bolívia,0,South America,effect
18,1,Foreign Policy,Bosnia and Herzegovina,0,Europe,effect
18,1,Foreign Policy,Brazil,3,South America,effect
18,1,Foreign Policy,Cambodia,3,East & Southeast Asia,effect
18,1,Foreign Policy,Canada,0,North America,effect
18,1,Foreign Policy,Chile,0,South America,effect
18,1,Foreign Policy,Colombia,0,South America,effect
18,1,Foreign Policy,Czech Republic,0,Europe,effect
18,1,Foreign Policy,Egypt,,North Africa & West Asia,effect
18,1,Foreign Policy,Estonia,0,Europe,effect
18,1,Foreign Policy,Ethiopia,,Sub-Saharan Africa,effect
18,1,Foreign Policy,Georgia,2,Europe,effect
18,1,Foreign Policy,Germany,0,Europe,effect
18,1,Foreign Policy,Indonesia,0,East & Southeast Asia,effect
18,1,Foreign Policy,Japan,,East & Southeast Asia,effect
18,1,Foreign Policy,Jordan,0,North Africa & West Asia,effect
18,1,Foreign Policy,Kazakhstan,0,Central Asia,effect
18,1,Foreign Policy,Kenya,0,Sub-Saharan Africa,effect
18,1,Foreign Policy,Kyrgyzstan,0,Central Asia,effect
18,1,Foreign Policy,Latvia,0,Europe,effect
18,1,Foreign Policy,Lebanon,0,North Africa & West Asia,effect
18,1,Foreign Policy,Malaysia,0,East & Southeast Asia,effect
18,1,Foreign Policy,Mexico,0,Central America & Caribbean,effect
18,1,Foreign Policy,Montenegro,0,Europe,effect
18,1,Foreign Policy,New Zealand,0,Oceania,effect
18,1,Foreign Policy,Paraguay,0,South America,effect
18,1,Foreign Policy,Peru,0,South America,effect
18,1,Foreign Policy,Philippines,1,East & Southeast Asia,effect
18,1,Foreign Policy,Poland,,Europe,effect
18,1,Foreign Policy,Serbia,,Europe,effect
18,1,Foreign Policy,Singapore,0,East & Southeast Asia,effect
18,1,Foreign Policy,South Korea,0,East & Southeast Asia,effect
18,1,Foreign Policy,Taiwan,,East & Southeast Asia,effect
18,1,Foreign Policy,Tajikistan,0,Central Asia,effect
18,1,Foreign Policy,Thailand,0,East & Southeast Asia,effect
18,1,Foreign Policy,Turkey,0,North Africa & West Asia,effect
18,1,Foreign Policy,United Kingdom,,Europe,effect
18,1,Foreign Policy,United States,0,North America,effect
18,1,Foreign Policy,Uruguay,3,South America,effect
18,1,Foreign Policy,Uzbekistan,0,Central Asia,effect
18,1,Foreign Policy,Venezuela,3,South America,effect
18,1,Foreign Policy,Vietnam,,East & Southeast Asia,effect
19,1,Foreign Policy,Albania,0,Europe,effect
19,1,Foreign Policy,Argentina,2,South America,effect
19,1,Foreign Policy,Armenia,4,Europe,effect
19,1,Foreign Policy,Australia,0,Oceania,effect
19,1,Foreign Policy,Bolívia,2,South America,effect
19,1,Foreign Policy,Bosnia and Herzegovina,2,Europe,effect
19,1,Foreign Policy,Brazil,2,South America,effect
19,1,Foreign Policy,Cambodia,4,East & Southeast Asia,effect
19,1,Foreign Policy,Canada,0,North America,effect
19,1,Foreign Policy,Chile,2,South America,effect
19,1,Foreign Policy,Colombia,2,South America,effect
19,1,Foreign Policy,Czech Republic,2,Europe,effect
19,1,Foreign Policy,Egypt,2,North Africa & West Asia,effect
19,1,Foreign Policy,Estonia,0,Europe,effect
19,1,Foreign Policy,Ethiopia,4,Sub-Saharan Africa,effect
19,1,Foreign Policy,Georgia,,Europe,effect
19,1,Foreign Policy,Germany,0,Europe,effect
19,1,Foreign Policy,Indonesia,0,East & Southeast Asia,effect
19,1,Foreign Policy,Japan,0,East & Southeast Asia,effect
19,1,Foreign Policy,Jordan,4,North Africa & West Asia,effect
19,1,Foreign Policy,Kazakhstan,2,Central Asia,effect
19,1,Foreign Policy,Kenya,4,Sub-Saharan Africa,effect
19,1,Foreign Policy,Kyrgyzstan,4,Central Asia,effect
19,1,Foreign Policy,Latvia,0,Europe,effect
19,1,Foreign Policy,Lebanon,2,North Africa & West Asia,effect
19,1,Foreign Policy,Malaysia,0,East & Southeast Asia,effect
19,1,Foreign Policy,Mexico,2,Central America & Caribbean,effect
19,1,Foreign Policy,Montenegro,2,Europe,effect
19,1,Foreign Policy,New Zealand,0,Oceania,effect
19,1,Foreign Policy,Paraguay,2,South America,effect
19,1,Foreign Policy,Peru,2,South America,effect
19,1,Foreign Policy,Philippines,0,East & Southeast Asia,effect
19,1,Foreign Policy,Poland,2,Europe,effect
19,1,Foreign Policy,Serbia,2,Europe,effect
19,1,Foreign Policy,Singapore,2,East & Southeast Asia,effect
19,1,Foreign Policy,South Korea,2,East & Southeast Asia,effect
19,1,Foreign Policy,Taiwan,4,East & Southeast Asia,effect
19,1,Foreign Policy,Tajikistan,4,Central Asia,effect
19,1,Foreign Policy,Thailand,2,East & Southeast Asia,effect
19,1,Foreign Policy,Turkey,2,North Africa & West Asia,effect
19,1,Foreign Policy,United Kingdom,0,Europe,effect
19,1,Foreign Policy,United States,0,North America,effect
19,1,Foreign Policy,Uruguay,2,South America,effect
19,1,Foreign Policy,Uzbekistan,2,Central Asia,effect
19,1,Foreign Policy,Venezuela,4,South America,effect
19,1,Foreign Policy,Vietnam,0,East & Southeast Asia,effect
20,1,Foreign Policy,Albania,0,Europe,effect
20,1,Foreign Policy,Argentina,2,South America,effect
20,1,Foreign Policy,Armenia,0,Europe,effect
20,1,Foreign Policy,Australia,0,Oceania,effect
20,1,Foreign Policy,Bolívia,2,South America,effect
20,1,Foreign Policy,Bosnia and Herzegovina,0,Europe,effect
20,1,Foreign Policy,Brazil,2,South America,effect
20,1,Foreign Policy,Cambodia,4,East & Southeast Asia,effect
20,1,Foreign Policy,Canada,0,North America,effect
20,1,Foreign Policy,Chile,2,South America,effect
20,1,Foreign Policy,Colombia,2,South America,effect
20,1,Foreign Policy,Czech Republic,0,Europe,effect
20,1,Foreign Policy,Egypt,4,North Africa & West Asia,effect
20,1,Foreign Policy,Estonia,0,Europe,effect
20,1,Foreign Policy,Ethiopia,2,Sub-Saharan Africa,effect
20,1,Foreign Policy,Georgia,2,Europe,effect
20,1,Foreign Policy,Germany,0,Europe,effect
20,1,Foreign Policy,Indonesia,2,East & Southeast Asia,effect
20,1,Foreign Policy,Japan,0,East & Southeast Asia,effect
20,1,Foreign Policy,Jordan,2,North Africa & West Asia,effect
20,1,Foreign Policy,Kazakhstan,4,Central Asia,effect
20,1,Foreign Policy,Kenya,2,Sub-Saharan Africa,effect
20,1,Foreign Policy,Kyrgyzstan,4,Central Asia,effect
